OBJECTID,CITY_NAME,POP_1980,POP_1990,POP_2000,POP_2010,ALLCRASH,FCRASH,MACRASH,MICRASH,POCRASH,PDOCRASH,TPROPDMG,ALLINJS,TFATALITY,TMAJINJ,TMININJ,TPOSSINJ,TUNKINJ,ALCDRUGCR,ALCDRUGFCR,ALCDRUGMCR,ALCDRUGFAT,ALCDRUGMAJ,ALCDRUGINJ,ALCDRUGFI,ALCOCR,ALCOFCR,ALCOMCR,ALCOFAT,ALCOMAJ,ALCOINJ,ALCOFI,MOTOCR,MOTOFCR,MOTOMCR,MOTOFAT,MOTOMAJ,MOTOINJ,MOTOFI,PEDCR,PEDFCR,PEDMCR,PEDFAT,PEDMAJ,PEDINJ,PEDFI,BIKECR,BIKEFCR,BIKEMCR,BIKEFAT,BIKEMAJ,BIKEINJ,BIKEFI,SBUSCR,SBUSFCR,SBUSMCR,SBUSFAT,SBUSMAJ,SBUSINJ,SBUSFI,NBUSCR,NBUSFCR,NBUSMCR,NBUSFAT,NBUSMAJ,NBUSINJ,NBUSFI,TRKCR,TRKFCR,TRKMCR,TRKFAT,TRKMAJ,TRKINJ,TRKFI,HTRKCR,HTRKFCR,HTRKMCR,HTRKFAT,HTRKMAJ,HTRKINJ,HTRKFI,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,CITY_NUMBER,YEAR,REST_UPDATED,REST_UTC_OFFSET,AREA_ACRE,PERIMETER_METER,Shape__Area,Shape__Length
9562,Yale,299,220,287,246,2,0,0,0,0,2,6650,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8565,2006,2019-10-08T09:33:46.589Z,-05:00,187.618471639485,3494.94523,1366222.96484375,4688.78769024341
9563,Panora,1211,1100,1175,1124,10,0,0,0,3,7,82200,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,2,0,0,3,0,1,1,1,0,0,0,3,1,0,0,1,4,1,0,0,5900,2006,2019-10-08T09:33:46.589Z,-05:00,1050.30242836747,11999.81218,7628836.1328125,16070.4025817642
9564,Arispe,89,92,89,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2006,2019-10-08T09:33:46.589Z,-05:00,345.941814773656,5052.89684,2456618.296875,6688.98722639087
9565,Milo,778,864,839,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5087,2006,2019-10-08T09:33:46.589Z,-05:00,388.186080152998,5342.43557,2785185.39453125,7113.87011542696
9566,Oxford,676,663,705,807,2,0,0,0,0,2,15598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5845,2006,2019-10-08T09:33:46.589Z,-05:00,312.344580657326,6058.32612,2270944.890625,8119.68071419355
9567,Swisher,654,645,813,879,1,0,0,0,1,0,6000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7545,2006,2019-10-08T09:33:46.589Z,-05:00,479.356655915229,9056.17178,3498024.9765625,12161.1409908744
9568,Stockport,272,260,284,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7402,2006,2019-10-08T09:33:46.589Z,-05:00,658.269443612385,6535.00184,4661650.734375,8644.6491768212
9569,Hillsboro,208,169,205,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3475,2006,2019-10-08T09:33:46.589Z,-05:00,344.261661994126,4723.40421,2436459.8984375,6246.51042234763
9570,Mount Ayr,1938,1796,1822,1691,10,0,0,0,2,8,39315,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,0,0,3,0,0,0,0,0,1,1,2,1,3,1,1,0,0,5262,2007,2019-10-08T09:33:46.589Z,-05:00,1696.93743522957,19056.59502,11965337.6289063,25156.9744801118
9571,New London,2043,1922,1937,1897,7,0,0,1,0,6,14700,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,2,1,0,0,0,0,0,1,0,2,1,2,0,5440,2007,2019-10-08T09:33:46.589Z,-05:00,615.319844791304,12566.06124,4366164.7734375,16639.2788836797
9572,Wapello,2011,2013,2124,2067,16,0,0,1,4,11,64210,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,4,0,2,1,0,2,2,1,1,2,0,1,0,1,1,3,2,4,4,0,0,0,8107,2006,2019-10-08T09:33:46.589Z,-05:00,809.758201114966,12474.11198,5790318.2734375,16582.2638813604
9573,Winfield,1042,1051,1131,1134,4,0,0,1,0,3,183441,1,0,0,1,0,0,2,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,8480,2006,2019-10-08T09:33:46.589Z,-05:00,667.188946148186,7014.60691,4763361.546875,9317.32027344438
9574,Crawfordsville,290,265,295,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,2006,2019-10-08T09:33:46.589Z,-05:00,237.500344820979,4107.00733,1700158.0703125,5460.39172327608
9575,Lone Tree,1014,979,1151,1300,6,0,0,0,1,5,13350,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,2,1,1,0,0,0,4492,2006,2019-10-08T09:33:46.589Z,-05:00,625.621423872291,8031.98525,4515767.859375,10730.9449624655
9576,Polk City,1658,1908,2344,3418,26,0,0,2,3,21,116774,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,3,1,2,3,4,5,1,1,0,5,2,3,0,2,6,1,5,0,6170,2007,2019-10-08T09:33:46.589Z,-05:00,1889.14163058748,18919.48776,13756565.1171875,25374.7684686536
9577,Elkhart,256,388,362,683,3,0,0,0,1,2,15700,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2320,2007,2019-10-08T09:33:46.589Z,-05:00,768.33778662577,8460.56471,5597922.5,11351.3405133102
9578,Ankeny,16565,18482,27117,45582,766,2,14,87,116,547,3463075,319,3,16,121,173,9,27,1,1,2,1,30,32,26,1,1,2,1,29,31,16,0,4,0,4,15,15,2,0,0,0,0,2,2,6,0,0,0,0,6,6,1,0,0,0,0,2,2,1,0,0,0,0,1,1,52,0,0,0,0,56,56,30,0,0,0,0,32,32,59,56,72,53,58,69,54,62,67,65,77,74,21,9,12,88,59,67,111,120,134,72,42,31,187,2007,2019-10-08T09:33:46.589Z,-05:00,17461.2580149683,78009.651,126964187.9375,104599.624016839
9579,Alleman,307,340,439,432,6,0,0,0,3,3,68500,6,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1,0,1,1,0,0,92,2007,2019-10-08T09:33:46.589Z,-05:00,1554.25490986805,13850.48669,11331829.140625,18590.316109026
9580,Des Moines,191003,193189,198682,203433,5855,9,163,532,1205,3946,24373975,2539,11,176,689,1377,297,304,4,27,6,29,331,337,214,1,19,3,21,232,235,86,1,19,1,19,80,81,100,3,20,3,21,89,92,61,1,8,1,8,56,57,34,0,0,0,0,37,37,40,0,3,0,3,42,42,265,0,10,0,11,276,276,126,0,5,0,6,130,130,499,540,438,459,447,469,455,518,480,494,488,568,265,175,95,493,516,542,660,868,1042,497,331,341,1945,2007,2019-10-08T09:33:46.589Z,-05:00,52384.9461025309,140568.4698,379134807.347656,187975.094301254
9581,Parnell,234,209,220,193,2,0,0,0,0,2,4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5917,2006,2019-10-08T09:33:46.589Z,-05:00,103.522798332148,3435.24393,749455.40234375,4593.70032825352
9582,West Chester,191,178,159,146,1,0,0,0,0,1,9100,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8257,2006,2019-10-08T09:33:46.589Z,-05:00,161.598501785921,3235.57707,1161238.3125,4311.57939417733
9583,Brighton,804,684,687,652,4,0,1,0,0,3,48000,3,0,3,0,0,0,1,0,1,0,3,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,842,2006,2019-10-08T09:33:46.589Z,-05:00,488.16014596912,5640.35603,3490281.546875,7495.94142310938
9584,Long Grove,596,605,597,808,2,0,0,0,0,2,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4497,2006,2019-10-08T09:33:46.589Z,-05:00,572.677722401961,11781.53397,4159764.16796875,15784.1838044371
9585,Donahue,289,316,293,346,1,0,0,1,0,0,5000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2032,2006,2019-10-08T09:33:46.589Z,-05:00,226.590912758219,5318.42568,1645813.2421875,7132.17579909504
9586,Lucas,292,224,243,216,4,0,1,0,0,3,79300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,4570,2006,2019-10-08T09:33:46.589Z,-05:00,598.236025976083,6221.75548,4258966.1953125,8251.91067004722
9587,Derby,171,135,131,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,2006,2019-10-08T09:33:46.589Z,-05:00,166.793489882212,3401.28912,1183777.34765625,4503.8888851468
9588,Humeston,671,553,543,494,2,0,0,0,0,2,2100,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3602,2006,2019-10-08T09:33:46.589Z,-05:00,405.829573304055,6348.89401,2874271.50390625,8401.58534847568
9589,Clio,106,103,91,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,2006,2019-10-08T09:33:46.589Z,-05:00,474.82878760413,5610.89534,3340272.10546875,7395.57178858675
9590,Indianola,10843,11340,12998,14782,257,1,6,14,54,182,979130,96,1,6,14,55,21,15,0,1,0,1,15,15,14,0,1,0,1,14,14,4,0,1,0,1,4,4,4,1,1,1,1,3,4,3,0,0,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,16,0,0,0,0,16,16,9,0,0,0,0,9,9,16,22,16,28,18,17,17,22,28,27,26,20,8,6,2,24,22,28,43,37,40,24,12,11,3680,2006,2019-10-08T09:33:46.589Z,-05:00,6950.37028384337,31657.09238,49980259.3007813,42200.3182888199
9591,Spring Hill,95,86,92,63,2,0,0,0,1,1,4300,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7210,2006,2019-10-08T09:33:46.589Z,-05:00,80.5318128709603,2397.79526,579980.1875,3196.72926565833
9592,Woodburn,207,240,244,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8530,2006,2019-10-08T09:33:46.589Z,-05:00,401.159836121542,5620.44545,2854078.22265625,7450.16674187213
9593,New Virginia,512,433,469,489,2,0,0,1,0,1,17300,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5455,2006,2019-10-08T09:33:46.589Z,-05:00,294.349269635839,4402.5369,2105041.01953125,5853.80230145545
9594,Le Roy,31,34,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4262,2006,2019-10-08T09:33:46.589Z,-05:00,243.436723641621,4058.38132,1725021.2421875,5368.16017963987
9595,Webster,124,103,110,88,1,0,0,0,1,0,5000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8207,2006,2019-10-08T09:33:46.589Z,-05:00,189.269451676214,6358.92946,1364168.6484375,8485.28378395382
9596,South English,211,224,213,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7152,2006,2019-10-08T09:33:46.589Z,-05:00,236.926846447117,4562.99462,1708338.28125,6088.00147498636
9597,Columbus Junction,1429,1616,1900,1899,14,0,1,3,3,7,45324,8,0,1,3,4,0,2,0,0,0,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2,0,2,1,5,2,1,0,1,2,2,2,2,1,1,1,1,0,1490,2006,2019-10-08T09:33:46.589Z,-05:00,1327.45473752968,18189.63923,9521417.92578125,24207.0356968152
9598,Perry,7053,6652,7633,7702,87,1,3,12,10,61,312724,29,2,4,12,10,3,3,0,1,0,1,2,2,2,0,1,0,1,1,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,6,8,3,1,0,2,1,5,7,8,8,2,6,13,6,1,5,8,10,10,10,0,0,2,5,5,7,12,21,15,9,6,4,5970,2006,2019-10-08T09:33:46.589Z,-05:00,2439.43615418939,22648.64414,17799577.1953125,30409.7378608643
9599,Urbandale,17869,23500,29072,39463,662,2,8,35,113,504,2796065,212,2,8,48,141,15,27,0,1,0,1,32,32,22,0,1,0,1,23,23,8,0,2,0,2,6,6,5,0,1,0,1,4,4,5,0,0,0,0,5,5,3,0,0,0,0,3,3,0,0,0,0,0,0,0,57,1,1,1,1,57,58,38,1,1,1,1,38,39,42,72,54,48,48,50,53,44,49,80,55,67,12,17,7,62,56,59,82,80,150,72,38,27,7875,2006,2019-10-08T09:33:46.589Z,-05:00,14008.2087058796,54718.59213,101581833.710938,73225.3265289862
9600,West Des Moines,21894,31702,46403,56609,918,4,17,94,188,615,4811072,394,4,18,116,239,21,36,1,1,1,1,38,39,28,1,1,1,1,28,29,13,1,2,1,3,12,13,4,0,1,0,1,3,3,2,0,0,0,0,2,2,3,0,0,0,0,3,3,4,0,0,0,0,9,9,52,1,2,1,2,53,54,33,0,2,0,2,33,33,69,59,51,85,80,71,61,61,89,86,89,117,29,21,12,87,76,84,117,130,181,87,54,39,8260,2006,2019-10-08T09:33:46.589Z,-05:00,24653.7581301038,69654.6085,178345768.34375,93104.4541349529
9601,Mount Ayr,1938,1796,1822,1691,12,0,0,0,0,12,27789,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,2,2,0,0,1,1,0,0,0,0,1,1,2,2,3,2,0,0,1,5262,2006,2019-10-08T09:33:46.589Z,-05:00,1696.93743522957,19056.59502,11965337.6289063,25156.9744801118
9602,Shannon City,93,97,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6920,2006,2019-10-08T09:33:46.589Z,-05:00,278.604405067576,4792.00386,1975484.828125,6343.41275476299
9603,Tennant,77,78,73,68,1,0,0,0,0,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7602,2007,2019-10-08T09:33:46.589Z,-05:00,451.091048245532,5684.37188,3266702.80859375,7608.5045945233
9604,Persia,355,312,363,319,1,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5980,2007,2019-10-08T09:33:46.589Z,-05:00,299.532695669899,4586.36878,2168165.8359375,6137.08813544352
9605,Exira,978,955,810,840,6,0,0,0,1,5,18850,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2452,2007,2019-10-08T09:33:46.589Z,-05:00,601.314397902678,7150.22681,4354287.7421875,9564.38820798297
9606,Guthrie Center,1713,1614,1668,1569,17,0,0,3,1,13,53250,8,0,0,6,2,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,4,1,1,4,1,0,0,2,1,0,2,1,0,1,0,1,4,0,3,6,1,0,0,1,3162,2007,2019-10-08T09:33:46.589Z,-05:00,1514.13099393623,11760.31795,10993123.2890625,15747.9572272718
9607,Magnolia,207,204,200,183,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4647,2007,2019-10-08T09:33:46.589Z,-05:00,348.441871787821,4749.51491,2530886.16796875,6362.71624000218
9608,Kalona,1862,1942,2293,2363,17,0,0,2,2,13,68930,4,0,0,2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,2,1,1,1,3,1,0,2,0,0,0,1,4,3,3,0,4,1,0,1,3870,2006,2019-10-08T09:33:46.589Z,-05:00,1389.21875520315,10488.02341,10027767.5585938,14005.0672536997
